Starting batch job
/oak/stanford/orgs/kipac/users/mahlet/quaia_bias/scripts/sample.py:332: SyntaxWarning: invalid escape sequence '\g'
  print('$M_i\geq{}$'.format(args.Lmax)) #L_bins[args.i], z_bins[args.j], z_bins[args.j+1]))
/oak/stanford/orgs/kipac/users/mahlet/quaia_bias/scripts/sample.py:418: SyntaxWarning: invalid escape sequence '\g'
  fig.suptitle('$M_i\geq{}, {:.1f}<z \leq{:.1f}$'.format(args.Lmax, args.zmin, args.zmax), fontsize = 20, y = 1, x = 0.375)
/home/groups/tabel/mahlet/pyccl-env/lib/python3.12/site-packages/mcfit/kernels.py:10: SyntaxWarning: invalid escape sequence '\l'
  """Real deriv is wrt :math:`t`, complex deriv is wrt :math:`\ln t`"""
$M_i\geq-26.0$
3.0<z<=4.6
Pixels masked by MC but not already by selfunc: 307
G20.5_zmin3.0zmax4.6_Lmax-26.0: 0.23              28043 vs 36458
running new sampler
/oak/stanford/orgs/kipac/users/mahlet/quaia_bias/scripts/sample.py:146: RuntimeWarning: invalid value encountered in power
  n_m = fduty*((bins_m-M0)/M1)**alpha

0it [00:00, ?it/s]
1it [00:00,  3.09it/s, bound: 0 | nc: 1 | ncall: 501 | eff(%):  0.200 | loglstar:   -inf < -11547.804 <    inf | logz: -11554.713 +/-  0.117 | dlogz:    inf >  0.010]
2it [00:00,  3.09it/s, bound: 0 | nc: 1 | ncall: 502 | eff(%):  0.398 | loglstar:   -inf < -3457.617 <    inf | logz: -3464.529 +/-  0.118 | dlogz: 11569.655 >  0.010]
3it [00:00,  3.08it/s, bound: 0 | nc: 1 | ncall: 503 | eff(%):  0.596 | loglstar:   -inf < -2832.371 <    inf | logz: -2839.285 +/-  0.118 | dlogz: 3479.469 >  0.010] 
4it [00:01,  3.08it/s, bound: 0 | nc: 1 | ncall: 504 | eff(%):  0.794 | loglstar:   -inf < -1706.465 <    inf | logz: -1713.380 +/-  0.118 | dlogz: 2854.223 >  0.010]
5it [00:01,  3.08it/s, bound: 0 | nc: 1 | ncall: 505 | eff(%):  0.990 | loglstar:   -inf < -1570.902 <    inf | logz: -1577.819 +/-  0.118 | dlogz: 1728.316 >  0.010]
6it [00:01,  3.08it/s, bound: 0 | nc: 1 | ncall: 506 | eff(%):  1.186 | loglstar:   -inf < -1420.870 <    inf | logz: -1427.790 +/-  0.118 | dlogz: 1592.753 >  0.010]
7it [00:02,  3.08it/s, bound: 0 | nc: 1 | ncall: 507 | eff(%):  1.381 | loglstar:   -inf < -1173.321 <    inf | logz: -1180.242 +/-  0.118 | dlogz: 1442.722 >  0.010]
8it [00:02,  3.09it/s, bound: 0 | nc: 1 | ncall: 508 | eff(%):  1.575 | loglstar:   -inf < -1158.742 <    inf | logz: -1165.666 +/-  0.118 | dlogz: 1195.172 >  0.010]
9it [00:03,  2.35it/s, bound: 0 | nc: 2 | ncall: 510 | eff(%):  1.765 | loglstar:   -inf < -824.771 <    inf | logz: -831.697 +/-  0.118 | dlogz: 1180.593 >  0.010]  
10it [00:03,  2.54it/s, bound: 0 | nc: 1 | ncall: 511 | eff(%):  1.957 | loglstar:   -inf < -776.591 <    inf | logz: -783.519 +/-  0.118 | dlogz: 846.623 >  0.010]
11it [00:03,  2.68it/s, bound: 0 | nc: 1 | ncall: 512 | eff(%):  2.148 | loglstar:   -inf < -425.891 <    inf | logz: -432.820 +/-  0.118 | dlogz: 798.443 >  0.010]
12it [00:04,  2.79it/s, bound: 0 | nc: 1 | ncall: 513 | eff(%):  2.339 | loglstar:   -inf < -414.261 <    inf | logz: -421.193 +/-  0.118 | dlogz: 447.742 >  0.010]
13it [00:04,  2.87it/s, bound: 0 | nc: 1 | ncall: 514 | eff(%):  2.529 | loglstar:   -inf < -363.402 <    inf | logz: -370.336 +/-  0.118 | dlogz: 436.113 >  0.010]
14it [00:04,  2.93it/s, bound: 0 | nc: 1 | ncall: 515 | eff(%):  2.718 | loglstar:   -inf < -362.541 <    inf | logz: -368.864 +/-  0.109 | dlogz: 385.254 >  0.010]
15it [00:05,  2.98it/s, bound: 0 | nc: 1 | ncall: 516 | eff(%):  2.907 | loglstar:   -inf < -358.728 <    inf | logz: -365.605 +/-  0.115 | dlogz: 383.779 >  0.010]
83it [00:28,  3.01it/s, bound: 0 | nc: 1 | ncall: 588 | eff(%): 14.116 | loglstar:   -inf < -66.824 <    inf | logz: -72.810 +/-  0.102 | dlogz: 88.509 >  0.010]
84it [00:28,  3.03it/s, bound: 0 | nc: 1 | ncall: 589 | eff(%): 14.261 | loglstar:   -inf < -63.320 <    inf | logz: -70.282 +/-  0.114 | dlogz: 87.741 >  0.010]
85it [00:29,  3.04it/s, bound: 0 | nc: 1 | ncall: 590 | eff(%): 14.407 | loglstar:   -inf < -61.837 <    inf | logz: -68.522 +/-  0.111 | dlogz: 85.211 >  0.010]
86it [00:29,  3.05it/s, bound: 0 | nc: 1 | ncall: 591 | eff(%): 14.552 | loglstar:   -inf < -61.505 <    inf | logz: -67.561 +/-  0.106 | dlogz: 83.448 >  0.010]
87it [00:29,  3.06it/s, bound: 0 | nc: 1 | ncall: 592 | eff(%): 14.696 | loglstar:   -inf < -58.040 <    inf | logz: -65.010 +/-  0.115 | dlogz: 82.486 >  0.010]
88it [00:30,  3.06it/s, bound: 0 | nc: 1 | ncall: 593 | eff(%): 14.840 | loglstar:   -inf < -56.114 <    inf | logz: -62.929 +/-  0.112 | dlogz: 79.933 >  0.010]
89it [00:30,  3.06it/s, bound: 0 | nc: 1 | ncall: 594 | eff(%): 14.983 | loglstar:   -inf < -52.231 <    inf | logz: -59.270 +/-  0.117 | dlogz: 77.849 >  0.010]
90it [00:30,  3.07it/s, bound: 0 | nc: 1 | ncall: 595 | eff(%): 15.126 | loglstar:   -inf < -51.550 <    inf | logz: -57.926 +/-  0.109 | dlogz: 74.188 >  0.010]
91it [00:31,  3.07it/s, bound: 0 | nc: 1 | ncall: 596 | eff(%): 15.268 | loglstar:   -inf < -51.497 <    inf | logz: -57.229 +/-  0.105 | dlogz: 72.842 >  0.010]
92it [00:31,  3.06it/s, bound: 0 | nc: 1 | ncall: 597 | eff(%): 15.410 | loglstar:   -inf < -50.821 <    inf | logz: -56.663 +/-  0.102 | dlogz: 72.144 >  0.010]
93it [00:31,  3.06it/s, bound: 0 | nc: 1 | ncall: 598 | eff(%): 15.552 | loglstar:   -inf < -44.496 <    inf | logz: -51.582 +/-  0.119 | dlogz: 71.576 >  0.010]
94it [00:32,  3.06it/s, bound: 0 | nc: 1 | ncall: 599 | eff(%): 15.693 | loglstar:   -inf < -44.102 <    inf | logz: -50.341 +/-  0.109 | dlogz: 66.493 >  0.010]
95it [00:32,  3.06it/s, bound: 0 | nc: 1 | ncall: 600 | eff(%): 15.833 | loglstar:   -inf < -42.418 <    inf | logz: -49.031 +/-  0.109 | dlogz: 65.250 >  0.010]
96it [00:32,  3.07it/s, bound: 0 | nc: 1 | ncall: 601 | eff(%): 15.973 | loglstar:   -inf < -40.752 <    inf | logz: -47.448 +/-  0.109 | dlogz: 63.938 >  0.010]
97it [00:33,  3.07it/s, bound: 0 | nc: 1 | ncall: 602 | eff(%): 16.113 | loglstar:   -inf < -39.475 <    inf | logz: -46.047 +/-  0.108 | dlogz: 62.353 >  0.010]
98it [00:33,  3.07it/s, bound: 0 | nc: 1 | ncall: 603 | eff(%): 16.252 | loglstar:   -inf < -38.936 <    inf | logz: -45.093 +/-  0.105 | dlogz: 60.950 >  0.010]
99it [00:33,  3.07it/s, bound: 0 | nc: 1 | ncall: 604 | eff(%): 16.391 | loglstar:   -inf < -36.832 <    inf | logz: -43.575 +/-  0.109 | dlogz: 59.994 >  0.010]
100it [00:34,  3.07it/s, bound: 0 | nc: 1 | ncall: 605 | eff(%): 16.529 | loglstar:   -inf < -34.841 <    inf | logz: -41.661 +/-  0.111 | dlogz: 58.474 >  0.010]
101it [00:34,  3.07it/s, bound: 0 | nc: 1 | ncall: 606 | eff(%): 16.667 | loglstar:   -inf < -34.531 <    inf | logz: -40.642 +/-  0.107 | dlogz: 56.558 >  0.010]
102it [00:34,  3.07it/s, bound: 0 | nc: 1 | ncall: 607 | eff(%): 16.804 | loglstar:   -inf < -32.748 <    inf | logz: -39.374 +/-  0.108 | dlogz: 55.537 >  0.010]
103it [00:35,  3.07it/s, bound: 0 | nc: 1 | ncall: 608 | eff(%): 16.941 | loglstar:   -inf < -22.178 <    inf | logz: -29.292 +/-  0.119 | dlogz: 54.267 >  0.010]
104it [00:35,  2.36it/s, bound: 0 | nc: 2 | ncall: 610 | eff(%): 17.049 | loglstar:   -inf < -21.608 <    inf | logz: -27.966 +/-  0.110 | dlogz: 44.183 >  0.010]
105it [00:36,  2.54it/s, bound: 0 | nc: 1 | ncall: 611 | eff(%): 17.185 | loglstar:   -inf < -21.280 <    inf | logz: -27.216 +/-  0.105 | dlogz: 42.855 >  0.010]
106it [00:36,  2.68it/s, bound: 0 | nc: 1 | ncall: 612 | eff(%): 17.320 | loglstar:   -inf < -21.061 <    inf | logz: -26.693 +/-  0.102 | dlogz: 42.103 >  0.010]
107it [00:36,  2.78it/s, bound: 0 | nc: 1 | ncall: 613 | eff(%): 17.455 | loglstar:   -inf < -18.346 <    inf | logz: -25.160 +/-  0.110 | dlogz: 41.578 >  0.010]
108it [00:37,  2.86it/s, bound: 0 | nc: 1 | ncall: 614 | eff(%): 17.590 | loglstar:   -inf < -18.063 <    inf | logz: -24.164 +/-  0.106 | dlogz: 40.043 >  0.010]
109it [00:37,  2.92it/s, bound: 0 | nc: 1 | ncall: 615 | eff(%): 17.724 | loglstar:   -inf < -13.905 <    inf | logz: -20.973 +/-  0.117 | dlogz: 39.045 >  0.010]
110it [00:37,  2.96it/s, bound: 0 | nc: 1 | ncall: 616 | eff(%): 17.857 | loglstar:   -inf < -12.583 <    inf | logz: -19.273 +/-  0.111 | dlogz: 35.852 >  0.010]
111it [00:38,  2.99it/s, bound: 0 | nc: 1 | ncall: 617 | eff(%): 17.990 | loglstar:   -inf < -11.212 <    inf | logz: -17.842 +/-  0.109 | dlogz: 34.149 >  0.010]
